CHP ID,Pregnancy,PNC Visit Rate,PNC Visit Missed - #,Total U1 Assessments,Total U1 Treatments,Total U5 Assessments,Total U5 Treatments,U5 Malaria,U5 Diarrhea,U5 Pneumonia,On Time Referral f/u Treatment U5,Missed Visits,%mRDT,All Malaria Assessments,All Malaria Treatments,Act 6pack Issue,mRDT Used,Sales,Community Events,Households Registered
da16985f-06db-4fc5-86ad-bcc443b4b2c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
ea47c8b2-8fec-43c0-94f3-60ed28bcc502,1,0,0,0,0,4,1,0,0,1,0,0,0.333333333,2,0,0,2,761,0,104
16639916-f87c-4c24-9ddb-86b937072595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,79
247efafb-947a-41d1-9251-4bb472981a06,0,0,1,3,3,6,7,3,2,2,1,0,1,4,1,1,4,0,1,170
5289f188-aa10-4115-a6b9-5ff36aaf013d,0,0,0,2,1,5,4,3,1,0,0,0,0.8,4,0,0,4,7714.1,1,132
65162b28-d7b0-495e-8308-5bea6c97029c,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,0,115
6f2ba04e-7d9b-43c6-b9ad-ebf40caf5b31,0,0,0,4,3,9,5,5,0,0,0,0,1,6,6,7,6,0,4,232
7242b067-4b24-430d-a8fb-eb134800293b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
7afbfbc9-3ba0-4049-85d3-9700fd5c167c,0,1,0,2,0,4,1,0,0,1,1,0,0,0,0,0,0,0,1,83
7e1c59d5-52b2-4294-a01c-2ef8f85364fa,0,0,0,2,0,5,0,0,0,0,0,0,0.666666667,2,1,4,2,563.71,0,49
886aac9c-c164-49de-85f0-3af89b61646c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
8be249aa-5b77-4edd-9a73-a940aafaf5f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
8e6b6979-a06a-4578-aa48-ab638b7124a3,0,0,2,0,0,3,1,0,0,1,0,0,1,2,1,4,2,0,0,92
96a4d12b-2633-451e-b1e0-ebc112bf64a0,0,0,0,1,0,8,1,1,0,0,0,0,1,7,2,2,7,0,3,123
97855b8a-c3bd-4563-8663-4e3cf7bfa45f,2,0,0,2,0,6,3,3,0,0,0,0,1,4,4,7,4,0,1,134
9c778259-060d-479c-9b24-ccccbd3aadc4,0,1,0,1,1,4,4,2,2,0,0,1,1,2,2,3,2,176,0,101
aa1a2ab6-baed-400a-880f-814861dae411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
be4326ec-6e52-4041-ab50-949ec0d399a0,0,0,0,2,3,3,4,3,0,1,1,0,1,4,3,3,4,0,2,176
ca88e4ae-7ef8-4a2f-a275-f145b918d699,0,1,0,0,0,2,1,1,0,0,0,0,1,2,2,4,2,271,2,111
d1e74cc5-eced-48d2-8277-48f634df5ac3,1,0,0,7,0,11,0,0,0,0,1,0,1,1,1,2,1,0,0,88
e133a71a-7ec1-4cd9-99d8-a8d63f6f4f26,0,0,0,0,0,3,1,0,1,0,0,0,1,1,0,0,1,0,0,107
f83fac93-8807-49ad-948f-b7d096e5b05d,1,0,0,0,0,7,2,2,0,0,0,0,1,2,2,4,2,206.21,0,101
060810d0-1a11-4bc3-86e4-86c172e34659,0,0,0,0,0,10,1,1,0,0,0,0,0.333333333,1,0,0,1,0,0,63
256f940f-b559-46a0-b1c2-5a1a0aca868e,0,0,0,2,0,6,4,4,0,0,0,0,1,8,7,14,8,0,1,143
26f1cad4-37e5-4f65-81cd-65a198532ec5,0,0,0,0,0,4,1,0,0,1,0,0,1,1,1,4,1,0,1,111
2eed1a78-af0c-4ec4-b4c4-53b611ad65b1,1,0,0,0,0,3,2,1,0,1,0,0,1,3,3,8,3,334.38,1,95
2f5d282c-f4df-4856-b3ab-93b7282d8463,0,0,0,2,1,5,3,2,1,0,0,0,1,4,3,7,4,18032.34,2,127
3bd9ec95-1989-4c27-bb94-5015e3dc57b6,0,0,0,1,0,2,0,0,0,0,0,1,0.5,1,1,3,1,630,1,91
3db91917-ec5b-4757-a295-d112b86af0e1,0,0,0,1,0,9,2,2,0,0,1,0,1,4,2,2,4,140,1,178
696f035c-4a17-4536-b37a-38c6ae7a9609,0,0,0,2,2,5,4,3,1,0,0,0,1,4,4,7,4,0,0,121
839c1c3c-e298-4be5-90ec-8a178a68ad35,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,2,1,70,0,86
8c2e84ce-eab1-4130-9ea6-3c406abc20de,1,0,0,5,1,9,1,0,1,0,1,0,0.166666667,1,0,0,1,0,0,66
9346f223-b51f-4b8f-8f75-18942883fc8d,1,0,0,0,0,5,1,1,0,0,0,0,0.5,1,1,2,1,0,0,85
94590ce7-6466-49cf-b63a-4a79098864c9,0,0,0,4,3,10,6,4,1,1,0,0,0.666666667,4,5,9,4,2306.56,2,115
a5a2e048-592c-42ce-b49d-a8a1b45c1340,0,1,0,4,3,9,5,2,2,1,0,0,1,5,2,2,5,3278.1,0,75
ab3344d0-ae0e-4761-be0e-3150c3896b46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
b9bef627-d8eb-4858-837a-16aa97d17ed2,0,0,0,2,0,5,2,1,1,0,1,0,0.666666667,2,2,4,2,0,1,91
c38f1101-5349-4a6d-9cde-bd8d7ea2412b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,83
ce206382-67cd-4317-aa47-a94c344716d6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93
d82ef406-7a6c-44e9-b1d7-ca122f802d99,0,1,0,0,0,4,2,1,0,1,0,0,1,3,3,5,3,4039.28,0,123
d9e25e61-c509-4ba6-8a04-948b44eb11bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,75
d9f66c1c-996d-4de1-b8a7-e906c98fad5a,2,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,563.28,0,120
e2c827c0-abe5-4742-88ac-571063d0e98b,0,0,0,0,0,4,1,1,0,0,0,1,1,1,1,2,1,3100,1,85
fbd3484d-b109-4934-b97a-0d4603ad5f59,0,0,0,5,0,11,2,1,0,1,0,1,1,1,1,2,1,0,3,113
0242ae73-41ce-4561-a333-29e08017d285,0,0,0,2,2,6,3,2,1,0,1,0,0.75,3,1,2,3,0,0,79
17ee7820-dd5d-48c2-a8a3-8255497bbac9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
220d1556-eb10-4275-b8b0-b2a6e26d9ebd,0,1,0,2,0,4,1,1,0,0,0,0,0.8,4,2,3,4,0,0,115
226bc414-1e29-4479-8601-64a7fb03a29e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.31,0,90
23ed20b8-c5fb-4e62-a313-7e968be4bcca,0,0.5,1,0,0,6,1,1,0,0,0,0,0.8,4,1,1,4,0,0,118
29de0e01-7065-4295-9551-9b48d5c8398e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
2e6a4058-4e86-41e5-8b5a-f78c03324339,0,0,0,3,1,13,4,4,0,0,1,0,0.444444444,4,4,4,4,136,2,85
3564df85-b8c0-40a1-b524-80d6cdb8e75d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
633edcde-b19c-4028-9d56-e12f32e01a12,0,0,0,2,0,11,0,0,0,0,1,0,0.583333333,7,2,6,7,0,0,150
6aba8511-8128-4ea6-9682-a98f825ccfd2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
78eb27a5-7448-4d03-ab1e-97f1f60f4a24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
8a8dfa50-5bd9-4ce2-abe0-4f247662f3dc,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127
90d86437-dc2e-4a7b-8750-df77ff6d7933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.62,0,170
9ccf0f3b-ee27-4b78-b8d6-28d863552c1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
af106c77-878d-4c05-ad40-69595ef7d52e,0,0,0,1,0,11,2,0,2,0,0,0,1,6,0,0,6,0,3,88
b4e03cfa-7f4e-43e9-bf7f-74857780c8df,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,3,355.31,0,101
b67b258c-2392-4f67-9e05-a8e78f3077c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,82
b839e8a2-b3bc-489f-b01e-484db2cd7d2a,0,0,0,1,1,4,3,2,1,0,0,0,1,4,2,3,4,0,0,179
c60f761e-f8be-4007-8adf-dbf77bc5d1bc,2,0,1,2,2,9,7,7,0,0,1,0,1,10,7,10,10,0,2,131
d02dab91-f062-4829-812c-1fca1ba87a21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,209
e34a7207-4173-4f61-b9c5-4f06dbea8e9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
32a60a6a-edd2-47fb-a9c8-fb51afeff974,1,0,1,0,0,6,2,2,0,0,0,0,0.75,3,3,7,3,191.1,0,73
769ba881-4353-48ce-bbd0-100f99b87b37,0,0,0,0,0,1,1,1,0,0,0,0,1,2,2,3,2,0,0,87
7eee2b08-5611-4ab2-b33d-8f74fc54b4ec,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,490,0,106
7f4fc208-5b10-4c7b-9c40-765c4c67f9a0,1,0,0,1,0,8,7,3,4,0,1,0,1,7,7,16,7,176,2,114
8e46a706-a834-4d12-9988-d05143acb97f,2,0,0,0,0,2,1,1,0,0,0,0,0.75,3,2,6,3,626.43,2,126
a44fb8b6-3da1-4d95-92d2-96af2288b552,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,2,1,816.39,0,76
d713fbd8-54b4-4bc3-889c-e785aba7e4da,0,1,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,109
0f819689-1c43-49f9-8c14-96c279e2f205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
21dc4081-5ed4-48fb-b0bd-94057347fc58,0,0,0,2,0,7,2,2,0,0,1,0,1,5,4,10,5,0,1,113
259ec4dc-56f4-4df7-adb4-92ce58d48274,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,85
283ccc1a-d1e8-45d1-a7d0-c81da56a8ce6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
3a8b2455-b6b0-496e-bbac-1be797e0d76a,1,0,0,1,1,3,3,1,0,2,0,0,1,5,3,7,5,0,0,122
491b3443-d1c9-4f67-886e-a1e8575112bb,0,1,0,2,2,9,9,5,1,3,1,0,1,7,6,10,7,0,3,133
555a6b97-a841-4d72-b064-db17747bbafb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
567c1c19-db2f-49ee-8b99-9cf5b7db6d8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
57428a0f-6271-4bc8-8924-fe5d1a5185fd,0,0,0,3,3,7,6,6,0,0,0,0,1,7,5,8,7,0,1,104
70ca5d5e-4416-4b54-9a83-9f303a8f6ce5,0,0,0,0,0,2,1,1,0,0,0,1,1,1,1,1,1,246,0,122
8a30973a-c3af-4e36-9ff2-4155e67b45b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
969f41ba-37db-444c-8a6b-d6a61af6ee7f,0,0,0,2,2,10,10,5,2,3,0,0,1,6,4,6,6,88,0,76
96e9f715-d561-4499-8270-835f8560d91f,0,0,0,1,0,8,8,4,0,4,1,0,0.875,7,3,7,7,467.93,2,77
9c09d1e8-df4b-4176-90ac-e436b3c1e67c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
a2b2e6d9-4e56-4854-b53d-0e7f2cd9dfc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
b1b0b391-1a7d-45ac-91d6-6e71082c7d56,1,0,0,2,0,13,1,1,0,0,1,0,0.75,3,2,8,3,0,2,106
b9aaf244-41a3-4ae7-b061-2c557c7255ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
c9b44044-ce2d-45f9-bcf2-c5e0f89c6adf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,85
d436e261-ec0d-4d4b-954f-abb26198f9af,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
db01a151-f72f-45c5-a475-715ca3ca8e34,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,136,0,72
de00f19e-c97a-4db0-9e4f-137dd72b5ccb,0,1,0,3,2,12,10,9,0,1,0,0,1,10,10,12,10,0,3,113
feb05506-af76-448c-bbca-04cbf1f34856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
09014b31-3fa8-493f-b7e2-540713c63b67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
d74c616e-1c12-42e2-be88-e282ac1be5b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,65
dc6c3417-298f-4ff7-8b81-a7895faa1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
fb3f4e79-be8b-4f42-b8b0-fd303d320d63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01a67a26-2cc6-4b6c-bae0-baa43099f7b9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,149
17ee3a09-df5d-45c8-97ed-ecfe7bd843d1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,73
22819222-b684-4ba1-a265-e719fabdae29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
43f3c344-1ae8-451a-8489-6082e2181504,1,0,0,1,2,6,8,5,2,1,0,1,0.857142857,6,6,6,6,0,0,78
5dba12e9-48b9-40d5-b6bd-27fab3973eeb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
68a7971d-8dfc-4dd3-aa91-aa7ca515cb23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
7a57de5b-482a-4fbf-b3c3-da0e2aa6d70e,0,0,0,1,1,7,2,2,0,0,0,0,1,5,3,4,5,0,0,74
97892683-45a2-4720-bfad-93db3dd408c0,0,0,0,0,0,3,3,2,0,1,0.5,1,1,2,1,1,2,136,0,47
adf58dd0-b9cd-4f47-b8e2-bf69bddfa21c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
b7090c3e-e157-44b6-ba9f-cf9d0f949c49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
b9cc360a-4a8e-442f-8211-81e93daf72ff,0,0,0,0,0,8,4,2,2,0,0,0,1,2,1,1,2,293.12,1,196
bbfe7ca9-29b6-4db4-b264-cd86b9be1e59,0,0,0,2,0,4,3,1,1,1,1,0,1,2,1,1,2,0,0,99
c181cf9e-9bdc-4323-be72-e3881fc504d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
c80da6ee-4fea-48c5-8727-aa0b93c485ab,0,0,0,0,0,4,2,2,0,0,0,0,1,4,2,2,4,0,0,144
df2101cf-87ca-414c-a529-83a8baaa1717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
e6ae10ad-852e-42f0-9129-be3aa02c1e73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.28,0,107
f7677c5e-3dc1-431d-9c17-fa50c0bb93ac,0,0.5,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,136,0,161
0ef92518-8021-4e59-a997-7c9d40254d41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
1b97c739-6422-44ce-bf03-6dacaf29b991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
1d167f1e-66aa-4937-9688-29a51faf86b7,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1650,0,126
1ed16d09-6c14-418a-b3d6-c48bea139b56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,65
211a5e20-9343-476a-8b92-06096d23960b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
24fd0346-3582-4577-9fd9-e51518339935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
2591e4bb-5d4c-47c7-a268-8d0cebdc8c44,1,0,0,1,1,7,5,3,1,1,1,0,1,7,4,6,7,0,0,68
320f5298-04e3-48ac-bc2c-0e9656bf7cdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
32570e8e-df1f-4bf5-a1d9-dda6507771cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
33f809b2-0831-4820-9f73-54f09b474374,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.55,1,165
34fdd0a3-82f1-4b64-9f18-dc0f1ebf9f38,0,0,0,0,0,3,3,2,0,1,0,0,1,2,2,2,2,0,0,127
45244d8b-96b9-4d10-b403-84cd4c971b22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,109
5561427b-161e-4aa0-ba1a-af47e1ed7848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
56786b62-0ced-4088-aae5-edfd40b19d93,0,0,0,4,3,12,9,7,0,2,0,0,1,7,7,11,7,274,0,88
5bad3ace-0531-4a92-9bac-a8b561e45a2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
5e946875-2f2d-44a4-8716-e4bab31167a8,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,3100,0,176
67f8b7c9-9ec4-444c-b152-0f6c9db94f07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
684db1f2-ad1a-4902-9c56-87e6f8834afe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
6925ca58-a32d-40de-b90e-9ca78f299443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,96
842d3ff6-65f3-4fdc-b988-cdf7f233b7ee,1,0,0,1,1,2,3,1,1,1,1,0,1,1,2,4,1,0,0,70
900424b8-9c9f-4b9b-958b-66f87543eee2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
9020396f-48c4-44eb-8a2e-7cf4b4ad6182,1,0,0,4,4,13,10,8,1,1,0,0,0.923076923,12,8,12,12,349,0,188
93027759-0c0b-485f-a4a6-ac03d5e6d139,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,2,1,0,0,50
9464eb78-f1ee-4ef1-8891-fb15cda12243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
95884913-ca64-4e05-87d7-f9c641dc166e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
9bd615ce-ef01-4084-9dd8-fad5d6efe4cf,0,0,0,0,0,3,3,2,0,1,0,0,1,3,1,1,3,0,0,114
a2a70ad8-40d5-4e17-bea9-2a0935d28d1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
a4fa693b-33d6-4333-a925-578786f9be2c,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
b6d30573-c5f3-4be4-b636-dda62d52b110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,143
bb6b6675-b356-4fe9-934b-dd16ffcde68f,0,0,0,0,0,1,1,0,0,1,0,0,0.5,1,0,0,1,0,0,116
d6da2947-0e23-4120-b6c1-7b13fb714ae5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
d79591d9-3aef-42f9-93bf-8db74ae8d281,1,0,0,2,1,9,7,6,0,1,1,0,1,9,8,16,9,1015.49,0,131
d96adf27-9b3b-4c69-82b2-8534a8662373,0,0,0,0,0,8,7,6,1,0,0,0,1,8,4,4,8,0,3,101
ed0ceabc-a8e2-4d2c-8320-c588552e0bc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,0,144
ee8abf54-b217-40fe-9de7-8af031c521b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,107
f4e2459b-6e54-44ea-b408-e339ed9ee33f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
f7966dc7-bb9d-42ac-8c93-10e209c65440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
fd62d21c-87ee-490b-886b-f86a9bfc000a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
ff12e362-4cd1-4df0-b43d-d07566b59064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
110a9b7c-fd15-441b-b837-3ffb627731f2,0,0,0,0,0,2,2,2,0,0,0,0,1,3,3,5,3,0,0,227
11aefe17-2e04-42d7-b88a-66b89cb5868f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1e5b6a8c-11f4-41ff-8515-961614d4d597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
2157c914-8f29-4293-a21f-9a944cc24dd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484.43,0,123
25445ed4-a128-4beb-9cc8-0905afe69a80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
283cf90e-55da-4215-893f-30cacfa2aaf5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
38352108-cb82-430b-8da6-4980802a9e36,0,0,0,2,1,4,2,2,0,0,1,0,1,5,3,9,5,146.56,0,132
43069916-3138-499d-892b-67b473ed0fe2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
45e4fbe4-9977-47b6-b49b-48b37ea4451f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61
4a4eb415-4e8f-41b7-b962-64f1cfcae69f,0,0,1,1,0,4,1,1,0,0,0,0,1,4,1,1,4,0,0,187
4b306ed2-ee5f-4f27-b2a1-eb9ed9d49510,0,1,0,0,0,1,1,0,1,0,0,0,1,3,1,4,3,0,1,121
4d2c19ab-a2ce-4e4b-b203-10349ba552f4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,0,147
57f89610-1f4d-44cb-a70d-3e2f2b4683b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76
5b928832-2823-4abb-8c98-c9cbcc7de04e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
6601108c-9978-44c8-a321-852fb14f18da,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,223
66a06032-efef-4ada-98c6-2452403e706c,0,0,0,2,3,9,12,8,3,1,0,1,1,9,9,18,9,0,0,117
67690a37-d09f-44a2-968e-98fca9acd049,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,66
71b34083-6835-4c5a-9bca-a34afa509292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
77c70eae-1c6f-4e32-9cad-798b2b6ee8e1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,101
85cada2b-4ab3-4e3f-b316-a27bb5c2f003,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,140
8e10f1f4-d25f-4810-ab6b-d49bf39bd1f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857.77,0,230
955392a9-3a1c-4566-b805-8c1535f02e28,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,1,103
9cf827a8-0eb9-40b1-941b-12e1636e40d8,0,1,0,1,0,4,3,3,0,0,0,0,1,4,4,8,4,0,0,139
9f677b65-ab1e-4fe8-9544-a97fbdca528e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
a61b047b-0f2e-44d7-b456-94355569f20d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
a823ea90-dc6d-429b-bdf2-0e3e4dd11481,2,0,0,0,0,6,3,3,0,0,0,0,1,8,7,15,8,0,1,102
ac14eb3b-2d8a-4043-bcd8-ed1feeecf1a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
ac1cb6da-407c-4a86-bca3-e4298f45e49b,0,0,0,1,1,6,2,2,0,0,0,0,0.8,4,3,5,4,0,0,106
ad73fc75-4309-43d0-a718-8bb21ebc7816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83
b36c20ee-513a-431b-af48-2bc34e75a833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,133
baee123a-b5f1-4506-98f8-69cd42bd9b1d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356
c1d92cbb-e8bd-481b-8768-aa0f048b33bb,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,98
d2742b43-55eb-4a5a-b1be-4d3db49fec1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
dba45c6f-178d-461a-bc78-dbafc3e43091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
e8f5564d-5f53-4f32-aaab-145cb4296f2d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
e93a31f5-064a-41fb-8319-43d96e817a14,2,0,0,0,0,3,2,2,0,0,0,0,0.875,7,6,6,7,0,0,180
eb62ee25-9bf2-490c-a10d-ba5e3aad8b56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.28,0,84
f1ba67b3-c3dd-41c8-82d0-ab2712820bd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
f969e463-891c-450a-b83c-58a2004b38d6,0,0,0,0,0,2,3,2,1,0,0,0,1,2,2,3,2,219.84,0,148
ff0a7e35-0e43-4feb-b00c-d42945615097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
02750fc8-5a6a-4bf8-a59e-df62e22ff7e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11408,0,81
158563a5-8411-4ecb-996b-0dff3ff75ddd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
195f88cb-4b0d-40e0-8a5c-887a66df8945,3,0,0,2,1,3,1,0,1,0,1,0,0.666666667,2,2,6,2,0,0,104
1b788d12-2749-4557-9313-c28f0ceceb2d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
1d75aad8-219f-4ed2-afbf-097a343cb1d7,0,1,0,3,3,5,5,4,0,1,0,2,1,4,3,4,4,0,0,172
218cb598-3e2b-435e-a6ef-55e3313342c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
421cfd48-7fce-476a-882c-0838f4dd742b,1,1,0,2,2,5,6,3,2,1,0.75,1,1,8,7,23,8,439.68,0,80
49318022-de8b-4a31-ba7a-48912630bbdb,2,0,0,6,0,10,5,2,0,3,0.5,5,1,2,1,1,2,0,0,137
4931b8c6-12c6-46c8-aaf1-3a522d4e766a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.4,0,175
